,condition,environment,bootstraps
17876,small,pottedplant,11.0
17877,small,pottedplant,11.0
17878,small,pottedplant,10.0
17879,small,pottedplant,8.5
17880,small,pottedplant,11.0
17881,small,pottedplant,10.666666666666666
17882,small,pottedplant,12.333333333333334
17883,small,pottedplant,13.0
17884,small,pottedplant,11.333333333333334
17885,small,pottedplant,13.8
17886,small,pottedplant,10.5
17887,small,pottedplant,8.0
17888,small,pottedplant,11.333333333333334
17889,small,pottedplant,11.0
17890,small,pottedplant,11.0
17891,small,pottedplant,10.0
17892,small,pottedplant,9.2
17893,small,pottedplant,11.0
17894,small,pottedplant,12.0
17895,small,pottedplant,10.333333333333334
17896,small,pottedplant,12.8
17897,small,pottedplant,11.6
17898,small,pottedplant,11.0
17899,small,pottedplant,12.0
17900,small,pottedplant,10.666666666666666
17901,small,pottedplant,7.2
17902,small,pottedplant,7.4
17903,small,pottedplant,11.0
17904,small,pottedplant,7.714285714285714
17905,small,pottedplant,15.8
17906,small,pottedplant,11.0
17907,small,pottedplant,11.5
17908,small,pottedplant,12.0
17909,small,pottedplant,13.0
17910,small,pottedplant,8.333333333333334
17911,small,pottedplant,13.666666666666666
17912,small,pottedplant,12.0
17913,small,pottedplant,10.0
17914,small,pottedplant,11.0
17915,small,pottedplant,10.0
17916,small,pottedplant,9.5
17917,small,pottedplant,6.6
17918,small,pottedplant,12.0
17919,small,pottedplant,15.0
17920,small,pottedplant,14.666666666666666
17921,small,pottedplant,11.0
17922,small,pottedplant,7.6
17923,small,pottedplant,15.666666666666666
17924,small,pottedplant,8.2
17925,small,pottedplant,10.5
17926,small,pottedplant,12.0
17927,small,pottedplant,8.8
17928,small,pottedplant,17.0
17929,small,pottedplant,14.6
17930,small,pottedplant,7.4
17931,small,pottedplant,11.333333333333334
17932,small,pottedplant,12.0
17933,small,pottedplant,12.0
17934,small,pottedplant,5.2
17935,small,pottedplant,5.666666666666667
17936,small,pottedplant,11.0
17937,small,pottedplant,9.0
17938,small,pottedplant,9.5
17939,small,pottedplant,12.0
17940,small,pottedplant,10.666666666666666
17941,small,pottedplant,14.6
17942,small,pottedplant,11.5
17943,small,pottedplant,12.666666666666666
17944,small,pottedplant,10.0
17945,small,pottedplant,13.0
17946,small,pottedplant,7.857142857142857
17947,small,pottedplant,10.333333333333334
17948,small,pottedplant,10.5
17949,small,pottedplant,11.0
17950,small,pottedplant,10.666666666666666
17951,small,pottedplant,10.0
17952,small,pottedplant,11.0
17953,small,pottedplant,12.0
17954,small,pottedplant,10.0
17955,small,pottedplant,11.666666666666666
17956,small,pottedplant,6.75
17957,small,pottedplant,7.333333333333333
17958,small,pottedplant,14.428571428571429
17959,small,pottedplant,13.2
17960,small,pottedplant,14.0
17961,small,pottedplant,9.2
17962,small,pottedplant,7.8
17963,small,pottedplant,5.666666666666667
17964,small,pottedplant,8.4
17965,small,pottedplant,13.4
17966,small,pottedplant,11.5
17967,small,pottedplant,17.666666666666668
17968,small,pottedplant,11.0
17969,small,pottedplant,7.0
17970,small,pottedplant,9.0
17971,small,pottedplant,9.2
17972,small,pottedplant,11.0
17973,small,pottedplant,7.8
17974,small,pottedplant,10.333333333333334
17975,small,pottedplant,9.6
17976,small,pottedplant,10.333333333333334
17977,small,pottedplant,11.0
17978,small,pottedplant,11.333333333333334
17979,small,pottedplant,11.0
17980,small,pottedplant,9.6
17981,small,pottedplant,8.0
17982,small,pottedplant,11.0
17983,small,pottedplant,9.4
17984,small,pottedplant,5.0
17985,small,pottedplant,11.5
17986,small,pottedplant,13.5
17987,small,pottedplant,10.6
17988,small,pottedplant,8.142857142857142
17989,small,pottedplant,7.4
17990,small,pottedplant,10.333333333333334
17991,small,pottedplant,9.5
17992,small,pottedplant,11.0
17993,small,pottedplant,11.0
17994,small,pottedplant,11.8
17995,small,pottedplant,11.0
17996,small,pottedplant,16.333333333333332
17997,small,pottedplant,17.333333333333332
17998,small,pottedplant,10.0
17999,small,pottedplant,11.0
18000,small,soap,3.8
18001,small,soap,3.6
18002,small,soap,3.6666666666666665
18003,small,soap,6.5
18004,small,soap,3.6666666666666665
18005,small,soap,3.3333333333333335
18006,small,soap,3.6666666666666665
18007,small,soap,3.0
18008,small,soap,11.571428571428571
18009,small,soap,7.0
18010,small,soap,3.2
18011,small,soap,3.3333333333333335
18012,small,soap,3.0
18013,small,soap,3.6666666666666665
18014,small,soap,9.333333333333334
18015,small,soap,8.333333333333334
18016,small,soap,3.6666666666666665
18017,small,soap,3.6666666666666665
18018,small,soap,3.3333333333333335
18019,small,soap,3.0
18020,small,soap,2.6666666666666665
18021,small,soap,7.2
18022,small,soap,3.5
18023,small,soap,2.3333333333333335
18024,small,soap,6.2
18025,small,soap,3.0
18026,small,soap,4.4
18027,small,soap,3.3333333333333335
18028,small,soap,7.0
18029,small,soap,7.0
18030,small,soap,4.0
18031,small,soap,6.666666666666667
18032,small,soap,6.666666666666667
18033,small,soap,10.666666666666666
18034,small,soap,4.2
18035,small,soap,8.5
18036,small,soap,3.3333333333333335
18037,small,soap,4.8
18038,small,soap,3.3333333333333335
18039,small,soap,2.6666666666666665
18040,small,soap,5.0
18041,small,soap,8.6
18042,small,soap,2.0
18043,small,soap,3.0
18044,small,soap,5.0
18045,small,soap,10.666666666666666
18046,small,soap,3.3333333333333335
18047,small,soap,6.285714285714286
18048,small,soap,4.0
18049,small,soap,3.3333333333333335
18050,small,soap,5.166666666666667
18051,small,soap,5.0
18052,small,soap,7.4
18053,small,soap,5.0
18054,small,soap,3.6666666666666665
18055,small,soap,3.0
18056,small,soap,8.0
18057,small,soap,3.6666666666666665
18058,small,soap,4.0
18059,small,soap,6.285714285714286
18060,small,soap,2.6666666666666665
18061,small,soap,3.0
18062,small,soap,4.6
18063,small,soap,3.8
18064,small,soap,5.0
18065,small,soap,7.2
18066,small,soap,4.333333333333333
18067,small,soap,3.3333333333333335
18068,small,soap,6.4
18069,small,soap,6.0
18070,small,soap,6.0
18071,small,soap,3.3333333333333335
18072,small,soap,6.666666666666667
18073,small,soap,3.8
18074,small,soap,4.0
18075,small,soap,8.285714285714286
18076,small,soap,2.3333333333333335
18077,small,soap,4.333333333333333
18078,small,soap,3.4
18079,small,soap,7.4
18080,small,soap,4.0
18081,small,soap,3.0
18082,small,soap,3.6666666666666665
18083,small,soap,5.5
18084,small,soap,5.0
18085,small,soap,6.0
18086,small,soap,5.8
18087,small,soap,6.0
18088,small,soap,7.4
18089,small,soap,3.6666666666666665
18090,small,soap,3.5
18091,small,soap,4.0
18092,small,soap,5.5
18093,small,soap,3.0
18094,small,soap,4.333333333333333
18095,small,soap,3.6
18096,small,soap,3.8
18097,small,soap,6.0
18098,small,soap,6.285714285714286
18099,small,soap,3.3333333333333335
18100,small,soap,3.2
18101,small,soap,3.3333333333333335
18102,small,soap,6.0
18103,small,soap,3.5
18104,small,soap,3.2
18105,small,soap,10.333333333333334
18106,small,soap,6.0
18107,small,soap,7.8
18108,small,soap,6.4
18109,small,soap,3.6666666666666665
18110,small,soap,5.0
18111,small,soap,3.3333333333333335
18112,small,soap,1.5
18113,small,soap,3.6666666666666665
18114,small,soap,8.4
18115,small,soap,4.6
18116,small,soap,4.333333333333333
18117,small,soap,8.875
18118,small,soap,3.6666666666666665
18119,small,soap,4.0
18120,small,soap,6.0
18121,small,soap,4.0
18122,small,soap,6.0
18123,small,soap,7.142857142857143
18124,small,soap,3.3333333333333335
18125,small,soap,4.25
18126,small,soap,6.0
18127,small,soap,4.0
18128,small,soap,5.0
18129,small,soap,6.6
18130,small,soap,6.142857142857143
18131,small,soap,3.6666666666666665
18132,small,soap,4.333333333333333
18133,small,soap,3.0
18134,small,soap,2.6666666666666665
18135,small,soap,6.0
18136,small,soap,7.0
18137,small,soap,3.0
18138,small,soap,3.3333333333333335
18139,small,soap,3.0
18140,small,soap,7.6
18141,small,soap,6.0
18142,small,soap,6.6
18143,small,soap,6.0
18144,small,soap,6.4
18145,small,soap,8.8
18146,small,soap,3.3333333333333335
18147,small,soap,7.4
18148,small,soap,3.6666666666666665
18149,small,soap,4.0
18150,small,soap,3.2
18151,small,soap,3.0
18152,small,soap,9.6
18153,small,soap,3.6666666666666665
18154,small,soap,6.0
18155,small,soap,9.8
18156,small,soap,4.0
18157,small,soap,3.6666666666666665
18158,small,soap,3.3333333333333335
18159,small,soap,6.0
18160,small,soap,7.166666666666667
18161,small,soap,10.333333333333334
18162,small,soap,5.0
18163,small,soap,3.6
18164,small,soap,3.6
18165,small,soap,6.333333333333333
18166,small,soap,7.8
18167,small,soap,3.3333333333333335
18168,small,soap,3.3333333333333335
18169,small,soap,3.3333333333333335
18170,small,soap,2.6666666666666665
18171,small,soap,6.142857142857143
18172,small,soap,3.6666666666666665
18173,small,soap,3.0
18174,small,soap,3.6666666666666665
18175,small,soap,13.0
18176,small,soap,6.5
18177,small,soap,3.3333333333333335
18178,small,soap,6.4
18179,small,soap,3.6666666666666665
18180,small,soap,3.3333333333333335
18181,small,soap,7.2
18182,small,soap,4.0
18183,small,soap,5.571428571428571
18184,small,soap,4.6
18185,small,soap,4.333333333333333
18186,small,soap,7.0
18187,small,soap,9.0
18188,small,soap,5.714285714285714
18189,small,soap,6.0
18190,small,soap,6.0
18191,small,soap,3.0
18192,small,soap,3.3333333333333335
18193,small,soap,2.75
18194,small,soap,3.6666666666666665
18195,small,soap,5.714285714285714
18196,small,soap,3.3333333333333335
18197,small,soap,6.571428571428571
18198,small,soap,6.166666666666667
18199,small,soap,3.0
18200,small,soap,5.8
18201,small,soap,6.2
18202,small,soap,6.0
18203,small,soap,3.3333333333333335
18204,small,soap,6.0
18205,small,soap,10.333333333333334
18206,small,soap,5.0
18207,small,soap,5.4
18208,small,soap,5.6
18209,small,soap,7.0
18210,small,soap,3.0
18211,small,soap,5.6
18212,small,soap,3.6666666666666665
18213,small,soap,6.6
18214,small,soap,11.666666666666666
18215,small,soap,4.8
18216,small,soap,3.8
18217,small,soap,4.857142857142857
18218,small,soap,3.3333333333333335
18219,small,soap,3.75
18220,small,soap,3.3333333333333335
18221,small,soap,3.0
18222,small,soap,5.0
18223,small,soap,3.3333333333333335
18224,small,soap,6.0
18225,small,soap,3.0
18226,small,soap,6.0
18227,small,soap,8.2
18228,small,soap,4.4
18229,small,soap,9.666666666666666
18230,small,soap,6.0
18231,small,soap,3.0
18232,small,soap,6.142857142857143
18233,small,soap,3.0
18234,small,soap,5.0
18235,small,soap,6.8
18236,small,soap,3.5
18237,small,soap,7.0
18238,small,soap,3.2
18239,small,soap,6.6
18240,small,soap,3.0
18241,small,soap,9.857142857142858
18242,small,soap,3.6666666666666665
18243,small,soap,3.0
18244,small,soap,5.8
18245,small,soap,6.142857142857143
18246,small,soap,3.0
18247,small,soap,3.3333333333333335
18248,small,soap,4.2
18249,small,soap,5.6
18250,small,soap,3.3333333333333335
18251,small,soap,3.0
18252,small,soap,3.0
18253,small,soap,10.666666666666666
18254,small,soap,4.0
18255,small,soap,7.5
18256,small,soap,7.0
18257,small,soap,4.833333333333333
18258,small,soap,6.0
18259,small,soap,3.6666666666666665
18260,small,soap,5.5
18261,small,soap,3.0
18262,small,soap,7.571428571428571
18263,small,soap,6.0
18264,small,soap,2.75
18265,small,soap,5.6
18266,small,soap,6.0
18267,small,soap,12.0
18268,small,soap,3.0
18269,small,soap,4.0
18270,small,soap,4.0
18271,small,soap,4.8
18272,small,soap,3.3333333333333335
18273,small,soap,3.0
18274,small,soap,9.285714285714286
18275,small,soap,6.0
18276,small,soap,5.0
18277,small,soap,3.2
18278,small,soap,7.428571428571429
18279,small,soap,6.0
18280,small,soap,2.5
18281,small,soap,3.0
18282,small,soap,7.25
18283,small,soap,4.0
18284,small,soap,3.3333333333333335
18285,small,soap,6.6
18286,small,soap,6.0
18287,small,soap,3.3333333333333335
18288,small,soap,6.0
18289,small,soap,3.2
18290,small,soap,3.6666666666666665
18291,small,soap,13.0
18292,small,soap,3.3333333333333335
18293,small,soap,5.0
18294,small,soap,6.0
18295,small,soap,8.2
18296,small,soap,3.3333333333333335
18297,small,soap,4.857142857142857
18298,small,soap,2.6666666666666665
18299,small,soap,6.6
18300,small,soap,8.166666666666666
18301,small,soap,3.0
18302,small,soap,8.666666666666666
18303,small,soap,4.0
18304,small,soap,3.3333333333333335
18305,small,soap,4.0
18306,small,soap,6.0
18307,small,soap,9.0
18308,small,soap,3.3333333333333335
18309,small,soap,5.5
18310,small,soap,6.0
18311,small,soap,3.6666666666666665
18312,small,soap,3.5
18313,small,soap,3.6
18314,small,soap,6.0
18315,small,soap,4.0
18316,small,soap,4.5
18317,small,soap,3.6666666666666665
18318,small,soap,3.0
18319,small,soap,7.0
18320,small,soap,4.6
18321,small,soap,9.0
18322,small,soap,10.333333333333334
18323,small,soap,6.8
18324,small,soap,6.0
18325,small,soap,5.857142857142857
18326,small,soap,9.625
18327,small,soap,4.333333333333333
18328,small,soap,7.571428571428571
18329,small,soap,2.6666666666666665
18330,small,soap,6.8
18331,small,soap,3.0
18332,small,soap,4.0
18333,small,soap,3.0
18334,small,soap,6.0
18335,small,soap,5.333333333333333
18336,small,soap,4.333333333333333
18337,small,soap,5.666666666666667
18338,small,soap,10.333333333333334
18339,small,soap,6.25
18340,small,soap,3.75
18341,small,soap,6.333333333333333
18342,small,soap,3.3333333333333335
18343,small,soap,12.666666666666666
18344,small,soap,3.6
18345,small,soap,6.2
18346,small,soap,3.6666666666666665
18347,small,soap,6.6
18348,small,soap,15.0
18349,small,soap,3.3333333333333335
18350,small,soap,3.0
18351,small,soap,6.0
18352,small,soap,3.0
18353,small,soap,4.666666666666667
18354,small,soap,5.833333333333333
18355,small,soap,6.0
18356,small,soap,9.75
18357,small,soap,3.3333333333333335
18358,small,soap,7.0
18359,small,soap,6.6
18360,small,soap,9.666666666666666
18361,small,soap,4.75
18362,small,soap,3.3333333333333335
18363,small,soap,7.6
18364,small,soap,8.0
18365,small,soap,2.3333333333333335
18366,small,soap,3.5
18367,small,soap,3.6666666666666665
18368,small,soap,6.857142857142857
18369,small,soap,4.4
18370,small,soap,3.6666666666666665
18371,small,soap,2.6666666666666665
18372,small,soap,4.285714285714286
18373,small,soap,3.3333333333333335
18374,small,soap,6.0
18375,small,soap,5.0
18376,small,soap,6.0
18377,small,soap,2.6666666666666665
18378,small,soap,3.6666666666666665
18379,small,soap,5.0
18380,small,soap,4.0
18381,small,soap,2.6666666666666665
18382,small,soap,3.25
18383,small,soap,3.2
18384,small,soap,3.0
18385,small,soap,4.2
18386,small,soap,3.0
18387,small,soap,3.6666666666666665
18388,small,soap,3.0
18389,small,soap,3.0
18390,small,soap,6.75
18391,small,soap,3.0
18392,small,soap,8.2
18393,small,soap,3.0
18394,small,soap,3.3333333333333335
18395,small,soap,3.3333333333333335
18396,small,soap,7.222222222222222
18397,small,soap,3.3333333333333335
18398,small,soap,5.714285714285714
18399,small,soap,4.2
18400,small,soap,7.142857142857143
18401,small,soap,6.0
18402,small,soap,5.0
18403,small,soap,5.0
18404,small,soap,4.0
18405,small,soap,3.0
18406,small,soap,4.0
18407,small,soap,6.0
18408,small,soap,3.0
18409,small,soap,3.3333333333333335
18410,small,soap,5.857142857142857
18411,small,soap,6.0
18412,small,soap,6.4
18413,small,soap,3.8
18414,small,soap,3.3333333333333335
18415,small,soap,4.0
18416,small,soap,10.6
18417,small,soap,5.6
18418,small,soap,5.8
18419,small,soap,3.0
18420,small,soap,3.5
18421,small,soap,3.6666666666666665
18422,small,soap,4.0
18423,small,soap,3.0
18424,small,soap,3.6
18425,small,soap,4.5
18426,small,soap,2.6666666666666665
