block,RT,image,position,response,order,environment,condition,location,binary,label
40,201,dvdplayer06,20,-1,4,dvdplayer,c,indoor,0,
41,429,mouse07,19,1,4,mouse,c,indoor,1,
42,859,mouse23,3,1,4,mouse,c,indoor,1,
43,1126,mouse15,11,-1,4,mouse,c,indoor,0,
44,113,mouse22,4,1,4,mouse,c,indoor,1,
45,966,mouse05,21,-1,4,mouse,c,indoor,0,
46,673,pottedplant08,18,1,4,pottedplant,c,indoor,1,
47,169,pottedplant14,12,-1,4,pottedplant,c,indoor,0,
48,1190,pottedplant21,5,-1,4,pottedplant,c,indoor,0,
49,224,pottedplant19,7,-1,4,pottedplant,c,indoor,0,
50,78,pottedplant01,25,1,4,pottedplant,c,indoor,1,
51,237,pitchfork05,21,-1,4,pitchfork,c,outdoor,0,
52,511,pitchfork02,24,-1,4,pitchfork,c,outdoor,0,
53,495,pitchfork09,17,-1,4,pitchfork,c,outdoor,0,
54,535,pitchfork15,11,-1,4,pitchfork,c,outdoor,0,
55,216,pitchfork20,6,1,4,pitchfork,c,outdoor,1,
56,156,bird03,23,-1,4,bird,c,outdoor,0,
57,695,bird01,25,1,4,bird,c,outdoor,1,
58,763,bird24,2,1,4,bird,c,outdoor,1,
59,1965,bird25,1,1,4,bird,c,outdoor,1,
60,219,bird06,20,1,4,bird,c,outdoor,1,
61,436,mailbox19,7,-1,4,mailbox,c,outdoor,0,
62,191,mailbox18,8,-1,4,mailbox,c,outdoor,0,
63,1841,mailbox22,4,1,4,mailbox,c,outdoor,1,
64,1029,mailbox17,9,-1,4,mailbox,c,outdoor,0,
65,300,mailbox14,12,-1,4,mailbox,c,outdoor,0,
66,438,frog12,14,1,4,frog,c,outdoor,1,
67,830,frog18,8,-1,4,frog,c,outdoor,0,
68,339,frog10,16,1,4,frog,c,outdoor,1,
69,168,frog23,3,-1,4,frog,c,outdoor,0,
70,244,frog21,5,-1,4,frog,c,outdoor,0,
71,1616,cactus20,6,1,4,cactus,c,outdoor,1,
72,913,cactus03,23,-1,4,cactus,c,outdoor,0,
73,626,cactus19,7,1,4,cactus,c,outdoor,1,
74,1193,cactus24,2,1,4,cactus,c,outdoor,1,
75,352,cactus04,22,-1,4,cactus,c,outdoor,0,
76,335,bottle07,19,-1,4,bottle,c,outdoor,0,
77,1915,bottle17,9,-1,4,bottle,c,outdoor,0,
78,162,bottle09,17,1,4,bottle,c,outdoor,1,
79,340,bottle15,11,-1,4,bottle,c,outdoor,0,
80,827,bottle01,25,-1,4,bottle,c,outdoor,0,
81,1105,ashtray05,21,1,4,ashtray,c,outdoor,1,
82,1619,ashtray15,11,-1,4,ashtray,c,outdoor,0,
83,178,ashtray01,25,-1,4,ashtray,c,outdoor,0,
84,461,ashtray02,24,-1,4,ashtray,c,outdoor,0,
85,143,ashtray13,13,-1,4,ashtray,c,outdoor,0,
86,214,mug20,6,-1,4,mug,c,outdoor,0,
87,197,mug07,19,-1,4,mug,c,outdoor,0,
88,396,mug25,1,-1,4,mug,c,outdoor,0,
89,194,mug10,16,-1,4,mug,c,outdoor,0,
90,285,mug23,3,-1,4,mug,c,outdoor,0,
91,195,axe21,5,1,4,axe,c,outdoor,1,
92,370,axe25,1,-1,4,axe,c,outdoor,0,
93,389,axe18,8,-1,4,axe,c,outdoor,0,
94,489,axe23,3,1,4,axe,c,outdoor,1,
95,254,axe19,7,1,4,axe,c,outdoor,1,
96,188,package13,13,-1,4,package,c,outdoor,0,
97,1196,package16,10,1,4,package,c,outdoor,1,
98,1928,package10,16,-1,4,package,c,outdoor,0,
99,415,package24,2,-1,4,package,c,outdoor,0,
100,127,package01,25,-1,4,package,c,outdoor,0,
1,541,soap13,13,-1,4,soap,c,indoor,0,
2,585,soap18,8,1,4,soap,c,indoor,1,
3,626,soap12,14,-1,4,soap,c,indoor,0,
4,918,soap24,2,1,4,soap,c,indoor,1,
5,475,soap07,19,-1,4,soap,c,indoor,0,
6,455,microwave06,20,-1,4,microwave,c,indoor,0,
7,573,microwave18,8,1,4,microwave,c,indoor,1,
8,637,microwave25,1,1,4,microwave,c,indoor,1,
9,404,microwave09,17,-1,4,microwave,c,indoor,0,
10,50,microwave03,23,1,4,microwave,c,indoor,1,
11,261,lamp10,16,-1,4,lamp,c,indoor,0,
12,968,lamp01,25,-1,4,lamp,c,indoor,0,
13,615,lamp11,15,1,4,lamp,c,indoor,1,
14,419,lamp23,3,-1,4,lamp,c,indoor,0,
15,478,lamp16,10,-1,4,lamp,c,indoor,0,
16,487,firealarm16,10,1,4,firealarm,c,indoor,1,
17,125,firealarm25,1,1,4,firealarm,c,indoor,1,
18,49,firealarm23,3,1,4,firealarm,c,indoor,1,
19,934,firealarm24,2,-1,4,firealarm,c,indoor,0,
20,473,firealarm14,12,1,4,firealarm,c,indoor,1,
21,421,candle21,5,1,4,candle,c,indoor,1,
22,51,candle03,23,1,4,candle,c,indoor,1,
23,731,candle19,7,1,4,candle,c,indoor,1,
24,784,candle04,22,1,4,candle,c,indoor,1,
25,382,candle13,13,1,4,candle,c,indoor,1,
26,560,vase01,25,-1,4,vase,c,indoor,0,
27,329,vase06,20,1,4,vase,c,indoor,1,
28,378,vase21,5,-1,4,vase,c,indoor,0,
29,231,vase19,7,1,4,vase,c,indoor,1,
30,1091,vase07,19,-1,4,vase,c,indoor,0,
31,907,kettle14,12,1,4,kettle,c,indoor,1,
32,2786,kettle15,11,1,4,kettle,c,indoor,1,
33,748,kettle02,24,-1,4,kettle,c,indoor,0,
34,459,kettle05,21,-1,4,kettle,c,indoor,0,
35,511,kettle03,23,1,4,kettle,c,indoor,1,
36,1,dvdplayer01,25,-1,4,dvdplayer,c,indoor,0,
37,277,dvdplayer08,18,-1,4,dvdplayer,c,indoor,0,
38,353,dvdplayer16,10,1,4,dvdplayer,c,indoor,1,
39,779,dvdplayer18,8,-1,4,dvdplayer,c,indoor,0,
40,525,dvdplayer06,20,1,4,dvdplayer,c,indoor,1,
41,688,mouse07,19,1,4,mouse,c,indoor,1,
42,618,mouse23,3,1,4,mouse,c,indoor,1,
43,427,mouse15,11,1,4,mouse,c,indoor,1,
44,112,mouse22,4,1,4,mouse,c,indoor,1,
45,1095,mouse05,21,1,4,mouse,c,indoor,1,
46,1794,pottedplant08,18,-1,4,pottedplant,c,indoor,0,
47,529,pottedplant14,12,1,4,pottedplant,c,indoor,1,
48,955,pottedplant21,5,1,4,pottedplant,c,indoor,1,
49,767,pottedplant19,7,1,4,pottedplant,c,indoor,1,
50,315,pottedplant01,25,-1,4,pottedplant,c,indoor,0,
51,772,pitchfork05,21,1,4,pitchfork,c,outdoor,1,
52,333,pitchfork02,24,-1,4,pitchfork,c,outdoor,0,
53,391,pitchfork09,17,1,4,pitchfork,c,outdoor,1,
54,553,pitchfork15,11,-1,4,pitchfork,c,outdoor,0,
55,468,pitchfork20,6,1,4,pitchfork,c,outdoor,1,
56,460,bird03,23,-1,4,bird,c,outdoor,0,
57,664,bird01,25,-1,4,bird,c,outdoor,0,
58,273,bird24,2,1,4,bird,c,outdoor,1,
59,617,bird25,1,1,4,bird,c,outdoor,1,
60,433,bird06,20,1,4,bird,c,outdoor,1,
61,305,mailbox19,7,-1,4,mailbox,c,outdoor,0,
62,909,mailbox18,8,1,4,mailbox,c,outdoor,1,
63,568,mailbox22,4,1,4,mailbox,c,outdoor,1,
64,2203,mailbox17,9,1,4,mailbox,c,outdoor,1,
65,759,mailbox14,12,-1,4,mailbox,c,outdoor,0,
66,1207,frog12,14,1,4,frog,c,outdoor,1,
67,906,frog18,8,-1,4,frog,c,outdoor,0,
68,766,frog10,16,1,4,frog,c,outdoor,1,
69,463,frog23,3,1,4,frog,c,outdoor,1,
70,353,frog21,5,1,4,frog,c,outdoor,1,
71,1151,cactus20,6,-1,4,cactus,c,outdoor,0,
72,1499,cactus03,23,-1,4,cactus,c,outdoor,0,
73,250,cactus19,7,1,4,cactus,c,outdoor,1,
75,822,cactus04,22,-1,4,cactus,c,outdoor,0,
77,878,bottle17,9,-1,4,bottle,c,outdoor,0,
78,981,bottle09,17,-1,4,bottle,c,outdoor,0,
79,451,bottle15,11,1,4,bottle,c,outdoor,1,
80,414,bottle01,25,1,4,bottle,c,outdoor,1,
81,935,ashtray05,21,1,4,ashtray,c,outdoor,1,
82,28,ashtray15,11,1,4,ashtray,c,outdoor,1,
83,584,ashtray01,25,1,4,ashtray,c,outdoor,1,
84,778,ashtray02,24,1,4,ashtray,c,outdoor,1,
85,506,ashtray13,13,1,4,ashtray,c,outdoor,1,
86,1003,mug20,6,1,4,mug,c,outdoor,1,
87,686,mug07,19,-1,4,mug,c,outdoor,0,
88,579,mug25,1,1,4,mug,c,outdoor,1,
89,593,mug10,16,1,4,mug,c,outdoor,1,
90,1104,mug23,3,1,4,mug,c,outdoor,1,
91,72,axe21,5,1,4,axe,c,outdoor,1,
92,599,axe25,1,1,4,axe,c,outdoor,1,
93,1263,axe18,8,1,4,axe,c,outdoor,1,
94,579,axe23,3,-1,4,axe,c,outdoor,0,
95,364,axe19,7,1,4,axe,c,outdoor,1,
96,636,package13,13,1,4,package,c,outdoor,1,
97,849,package16,10,-1,4,package,c,outdoor,0,
98,327,package10,16,-1,4,package,c,outdoor,0,
100,324,package01,25,-1,4,package,c,outdoor,0,
1,177,soap13,13,1,4,soap,c,indoor,1,
2,198,soap18,8,1,4,soap,c,indoor,1,
3,375,soap12,14,1,4,soap,c,indoor,1,
4,186,soap24,2,-1,4,soap,c,indoor,0,
5,257,soap07,19,1,4,soap,c,indoor,1,
6,261,microwave06,20,-1,4,microwave,c,indoor,0,
7,759,microwave18,8,1,4,microwave,c,indoor,1,
8,1389,microwave25,1,-1,4,microwave,c,indoor,0,
9,420,microwave09,17,1,4,microwave,c,indoor,1,
10,213,microwave03,23,1,4,microwave,c,indoor,1,
11,1435,lamp10,16,1,4,lamp,c,indoor,1,
12,266,lamp01,25,-1,4,lamp,c,indoor,0,
13,1042,lamp11,15,1,4,lamp,c,indoor,1,
14,693,lamp23,3,1,4,lamp,c,indoor,1,
15,845,lamp16,10,-1,4,lamp,c,indoor,0,
16,344,firealarm16,10,1,4,firealarm,c,indoor,1,
17,1196,firealarm25,1,1,4,firealarm,c,indoor,1,
18,598,firealarm23,3,1,4,firealarm,c,indoor,1,
19,710,firealarm24,2,-1,4,firealarm,c,indoor,0,
20,241,firealarm14,12,-1,4,firealarm,c,indoor,0,
21,220,candle21,5,1,4,candle,c,indoor,1,
22,378,candle03,23,1,4,candle,c,indoor,1,
23,345,candle19,7,1,4,candle,c,indoor,1,
24,245,candle04,22,1,4,candle,c,indoor,1,
25,236,candle13,13,-1,4,candle,c,indoor,0,
26,179,vase01,25,-1,4,vase,c,indoor,0,
27,187,vase06,20,-1,4,vase,c,indoor,0,
28,473,vase21,5,-1,4,vase,c,indoor,0,
29,84,vase19,7,1,4,vase,c,indoor,1,
30,360,vase07,19,-1,4,vase,c,indoor,0,
31,277,kettle14,12,1,4,kettle,c,indoor,1,
32,574,kettle15,11,-1,4,kettle,c,indoor,0,
33,228,kettle02,24,-1,4,kettle,c,indoor,0,
34,322,kettle05,21,-1,4,kettle,c,indoor,0,
35,469,kettle03,23,1,4,kettle,c,indoor,1,
36,1199,dvdplayer01,25,1,4,dvdplayer,c,indoor,1,
37,233,dvdplayer08,18,1,4,dvdplayer,c,indoor,1,
38,286,dvdplayer16,10,-1,4,dvdplayer,c,indoor,0,
39,258,dvdplayer18,8,1,4,dvdplayer,c,indoor,1,
40,253,dvdplayer06,20,-1,4,dvdplayer,c,indoor,0,
41,215,mouse07,19,1,4,mouse,c,indoor,1,
42,556,mouse23,3,-1,4,mouse,c,indoor,0,
43,311,mouse15,11,1,4,mouse,c,indoor,1,
44,304,mouse22,4,1,4,mouse,c,indoor,1,
45,572,mouse05,21,-1,4,mouse,c,indoor,0,
46,221,pottedplant08,18,-1,4,pottedplant,c,indoor,0,
47,545,pottedplant14,12,1,4,pottedplant,c,indoor,1,
48,433,pottedplant21,5,-1,4,pottedplant,c,indoor,0,
49,1005,pottedplant19,7,-1,4,pottedplant,c,indoor,0,
50,169,pottedplant01,25,1,4,pottedplant,c,indoor,1,
51,164,pitchfork05,21,1,4,pitchfork,c,outdoor,1,
52,192,pitchfork02,24,1,4,pitchfork,c,outdoor,1,
53,1574,pitchfork09,17,1,4,pitchfork,c,outdoor,1,
54,237,pitchfork15,11,-1,4,pitchfork,c,outdoor,0,
55,269,pitchfork20,6,-1,4,pitchfork,c,outdoor,0,
56,429,bird03,23,1,4,bird,c,outdoor,1,
57,277,bird01,25,-1,4,bird,c,outdoor,0,
58,203,bird24,2,1,4,bird,c,outdoor,1,
59,580,bird25,1,1,4,bird,c,outdoor,1,
60,548,bird06,20,1,4,bird,c,outdoor,1,
61,396,mailbox19,7,-1,4,mailbox,c,outdoor,0,
62,674,mailbox18,8,-1,4,mailbox,c,outdoor,0,
63,514,mailbox22,4,1,4,mailbox,c,outdoor,1,
64,670,mailbox17,9,-1,4,mailbox,c,outdoor,0,
65,279,mailbox14,12,-1,4,mailbox,c,outdoor,0,
66,367,frog12,14,1,4,frog,c,outdoor,1,
67,282,frog18,8,-1,4,frog,c,outdoor,0,
68,748,frog10,16,-1,4,frog,c,outdoor,0,
69,32,frog23,3,1,4,frog,c,outdoor,1,
70,220,frog21,5,-1,4,frog,c,outdoor,0,
71,458,cactus20,6,1,4,cactus,c,outdoor,1,
72,208,cactus03,23,1,4,cactus,c,outdoor,1,
73,158,cactus19,7,-1,4,cactus,c,outdoor,0,
74,654,cactus24,2,-1,4,cactus,c,outdoor,0,
75,459,cactus04,22,1,4,cactus,c,outdoor,1,
76,169,bottle07,19,-1,4,bottle,c,outdoor,0,
77,237,bottle17,9,-1,4,bottle,c,outdoor,0,
78,558,bottle09,17,-1,4,bottle,c,outdoor,0,
79,406,bottle15,11,1,4,bottle,c,outdoor,1,
80,984,bottle01,25,1,4,bottle,c,outdoor,1,
81,1287,ashtray05,21,-1,4,ashtray,c,outdoor,0,
82,381,ashtray15,11,1,4,ashtray,c,outdoor,1,
83,363,ashtray01,25,1,4,ashtray,c,outdoor,1,
84,828,ashtray02,24,-1,4,ashtray,c,outdoor,0,
85,391,ashtray13,13,1,4,ashtray,c,outdoor,1,
86,556,mug20,6,-1,4,mug,c,outdoor,0,
87,170,mug07,19,-1,4,mug,c,outdoor,0,
88,370,mug25,1,-1,4,mug,c,outdoor,0,
89,1068,mug10,16,1,4,mug,c,outdoor,1,
91,56,axe21,5,1,4,axe,c,outdoor,1,
92,427,axe25,1,-1,4,axe,c,outdoor,0,
93,441,axe18,8,-1,4,axe,c,outdoor,0,
94,548,axe23,3,1,4,axe,c,outdoor,1,
95,687,axe19,7,1,4,axe,c,outdoor,1,
96,169,package13,13,1,4,package,c,outdoor,1,
97,850,package16,10,-1,4,package,c,outdoor,0,
98,2949,package10,16,-1,4,package,c,outdoor,0,
99,2481,package24,2,1,4,package,c,outdoor,1,
100,283,package01,25,1,4,package,c,outdoor,1,
1,101,soap13,13,-1,4,soap,c,indoor,0,
2,57,soap18,8,1,4,soap,c,indoor,1,
3,696,soap12,14,1,4,soap,c,indoor,1,
4,23,soap24,2,-1,4,soap,c,indoor,0,
5,487,soap07,19,-1,4,soap,c,indoor,0,
6,29,microwave06,20,-1,4,microwave,c,indoor,0,
7,92,microwave18,8,1,4,microwave,c,indoor,1,
8,48,microwave25,1,1,4,microwave,c,indoor,1,
9,82,microwave09,17,1,4,microwave,c,indoor,1,
10,157,microwave03,23,1,4,microwave,c,indoor,1,
11,197,lamp10,16,1,4,lamp,c,indoor,1,
12,132,lamp01,25,-1,4,lamp,c,indoor,0,
13,1110,lamp11,15,-1,4,lamp,c,indoor,0,
14,45,lamp23,3,1,4,lamp,c,indoor,1,
15,15,lamp16,10,1,4,lamp,c,indoor,1,
16,171,firealarm16,10,1,4,firealarm,c,indoor,1,
17,91,firealarm25,1,1,4,firealarm,c,indoor,1,
18,95,firealarm23,3,1,4,firealarm,c,indoor,1,
19,806,firealarm24,2,-1,4,firealarm,c,indoor,0,
20,1290,firealarm14,12,1,4,firealarm,c,indoor,1,
21,24,candle21,5,1,4,candle,c,indoor,1,
22,111,candle03,23,1,4,candle,c,indoor,1,
23,106,candle19,7,1,4,candle,c,indoor,1,
24,173,candle04,22,-1,4,candle,c,indoor,0,
25,411,candle13,13,-1,4,candle,c,indoor,0,
26,520,vase01,25,1,4,vase,c,indoor,1,
27,330,vase06,20,-1,4,vase,c,indoor,0,
28,120,vase21,5,1,4,vase,c,indoor,1,
29,59,vase19,7,1,4,vase,c,indoor,1,
30,32,vase07,19,-1,4,vase,c,indoor,0,
31,132,kettle14,12,1,4,kettle,c,indoor,1,
32,33,kettle15,11,1,4,kettle,c,indoor,1,
33,153,kettle02,24,1,4,kettle,c,indoor,1,
34,103,kettle05,21,-1,4,kettle,c,indoor,0,
35,340,kettle03,23,-1,4,kettle,c,indoor,0,
36,624,dvdplayer01,25,-1,4,dvdplayer,c,indoor,0,
37,591,dvdplayer08,18,1,4,dvdplayer,c,indoor,1,
38,38,dvdplayer16,10,1,4,dvdplayer,c,indoor,1,
39,30,dvdplayer18,8,-1,4,dvdplayer,c,indoor,0,
40,34,dvdplayer06,20,1,4,dvdplayer,c,indoor,1,
41,192,mouse07,19,-1,4,mouse,c,indoor,0,
42,168,mouse23,3,1,4,mouse,c,indoor,1,
43,156,mouse15,11,-1,4,mouse,c,indoor,0,
44,144,mouse22,4,1,4,mouse,c,indoor,1,
45,1465,mouse05,21,1,4,mouse,c,indoor,1,
46,599,pottedplant08,18,-1,4,pottedplant,c,indoor,0,
47,170,pottedplant14,12,-1,4,pottedplant,c,indoor,0,
48,73,pottedplant21,5,1,4,pottedplant,c,indoor,1,
49,95,pottedplant19,7,1,4,pottedplant,c,indoor,1,
50,60,pottedplant01,25,-1,4,pottedplant,c,indoor,0,
51,96,pitchfork05,21,1,4,pitchfork,c,outdoor,1,
52,744,pitchfork02,24,-1,4,pitchfork,c,outdoor,0,
53,740,pitchfork09,17,1,4,pitchfork,c,outdoor,1,
54,448,pitchfork15,11,1,4,pitchfork,c,outdoor,1,
55,326,pitchfork20,6,-1,4,pitchfork,c,outdoor,0,
56,1345,bird03,23,1,4,bird,c,outdoor,1,
57,721,bird01,25,-1,4,bird,c,outdoor,0,
58,410,bird24,2,-1,4,bird,c,outdoor,0,
59,192,bird25,1,1,4,bird,c,outdoor,1,
60,235,bird06,20,-1,4,bird,c,outdoor,0,
61,829,mailbox19,7,-1,4,mailbox,c,outdoor,0,
62,126,mailbox18,8,1,4,mailbox,c,outdoor,1,
63,2,mailbox22,4,1,4,mailbox,c,outdoor,1,
64,303,mailbox17,9,-1,4,mailbox,c,outdoor,0,
66,576,frog12,14,1,4,frog,c,outdoor,1,
67,701,frog18,8,-1,4,frog,c,outdoor,0,
68,56,frog10,16,-1,4,frog,c,outdoor,0,
69,61,frog23,3,-1,4,frog,c,outdoor,0,
70,4,frog21,5,-1,4,frog,c,outdoor,0,
71,80,cactus20,6,1,4,cactus,c,outdoor,1,
72,200,cactus03,23,-1,4,cactus,c,outdoor,0,
73,441,cactus19,7,1,4,cactus,c,outdoor,1,
74,181,cactus24,2,1,4,cactus,c,outdoor,1,
75,148,cactus04,22,-1,4,cactus,c,outdoor,0,
76,474,bottle07,19,-1,4,bottle,c,outdoor,0,
77,65,bottle17,9,1,4,bottle,c,outdoor,1,
78,575,bottle09,17,-1,4,bottle,c,outdoor,0,
79,76,bottle15,11,-1,4,bottle,c,outdoor,0,
80,78,bottle01,25,-1,4,bottle,c,outdoor,0,
81,167,ashtray05,21,-1,4,ashtray,c,outdoor,0,
82,567,ashtray15,11,-1,4,ashtray,c,outdoor,0,
83,382,ashtray01,25,-1,4,ashtray,c,outdoor,0,
84,217,ashtray02,24,-1,4,ashtray,c,outdoor,0,
85,2,ashtray13,13,1,4,ashtray,c,outdoor,1,
86,123,mug20,6,-1,4,mug,c,outdoor,0,
87,299,mug07,19,1,4,mug,c,outdoor,1,
88,110,mug25,1,1,4,mug,c,outdoor,1,
89,29,mug10,16,-1,4,mug,c,outdoor,0,
90,730,mug23,3,1,4,mug,c,outdoor,1,
91,696,axe21,5,1,4,axe,c,outdoor,1,
92,13,axe25,1,-1,4,axe,c,outdoor,0,
93,106,axe18,8,-1,4,axe,c,outdoor,0,
94,275,axe23,3,-1,4,axe,c,outdoor,0,
95,73,axe19,7,-1,4,axe,c,outdoor,0,
96,465,package13,13,-1,4,package,c,outdoor,0,
97,334,package16,10,-1,4,package,c,outdoor,0,
98,344,package10,16,-1,4,package,c,outdoor,0,
99,134,package24,2,1,4,package,c,outdoor,1,
100,128,package01,25,-1,4,package,c,outdoor,0,
1,365,soap13,13,-1,4,soap,c,indoor,0,
2,999,soap18,8,1,4,soap,c,indoor,1,
3,289,soap12,14,1,4,soap,c,indoor,1,
4,433,soap24,2,1,4,soap,c,indoor,1,
5,406,soap07,19,-1,4,soap,c,indoor,0,
6,569,microwave06,20,-1,4,microwave,c,indoor,0,
7,888,microwave18,8,-1,4,microwave,c,indoor,0,
8,483,microwave25,1,-1,4,microwave,c,indoor,0,
9,755,microwave09,17,-1,4,microwave,c,indoor,0,
10,511,microwave03,23,-1,4,microwave,c,indoor,0,
11,1286,lamp10,16,-1,4,lamp,c,indoor,0,
12,993,lamp01,25,1,4,lamp,c,indoor,1,
13,683,lamp11,15,1,4,lamp,c,indoor,1,
14,315,lamp23,3,1,4,lamp,c,indoor,1,
15,902,lamp16,10,1,4,lamp,c,indoor,1,
16,354,firealarm16,10,1,4,firealarm,c,indoor,1,
17,440,firealarm25,1,1,4,firealarm,c,indoor,1,
18,652,firealarm23,3,1,4,firealarm,c,indoor,1,
19,712,firealarm24,2,-1,4,firealarm,c,indoor,0,
20,497,firealarm14,12,-1,4,firealarm,c,indoor,0,
21,396,candle21,5,-1,4,candle,c,indoor,0,
22,546,candle03,23,-1,4,candle,c,indoor,0,
23,568,candle19,7,-1,4,candle,c,indoor,0,
24,563,candle04,22,-1,4,candle,c,indoor,0,
25,969,candle13,13,1,4,candle,c,indoor,1,
26,449,vase01,25,-1,4,vase,c,indoor,0,
27,929,vase06,20,1,4,vase,c,indoor,1,
28,1228,vase21,5,1,4,vase,c,indoor,1,
29,968,vase19,7,-1,4,vase,c,indoor,0,
30,194,vase07,19,-1,4,vase,c,indoor,0,
31,297,kettle14,12,1,4,kettle,c,indoor,1,
32,1279,kettle15,11,-1,4,kettle,c,indoor,0,
33,233,kettle02,24,-1,4,kettle,c,indoor,0,
35,313,kettle03,23,1,4,kettle,c,indoor,1,
37,2574,dvdplayer08,18,1,4,dvdplayer,c,indoor,1,
38,1585,dvdplayer16,10,1,4,dvdplayer,c,indoor,1,
39,579,dvdplayer18,8,-1,4,dvdplayer,c,indoor,0,
40,380,dvdplayer06,20,-1,4,dvdplayer,c,indoor,0,
41,219,mouse07,19,-1,4,mouse,c,indoor,0,
42,348,mouse23,3,1,4,mouse,c,indoor,1,
43,308,mouse15,11,-1,4,mouse,c,indoor,0,
44,550,mouse22,4,1,4,mouse,c,indoor,1,
45,333,mouse05,21,-1,4,mouse,c,indoor,0,
46,323,pottedplant08,18,1,4,pottedplant,c,indoor,1,
47,869,pottedplant14,12,1,4,pottedplant,c,indoor,1,
48,301,pottedplant21,5,1,4,pottedplant,c,indoor,1,
49,477,pottedplant19,7,1,4,pottedplant,c,indoor,1,
50,1050,pottedplant01,25,-1,4,pottedplant,c,indoor,0,
51,1000,pitchfork05,21,-1,4,pitchfork,c,outdoor,0,
52,270,pitchfork02,24,-1,4,pitchfork,c,outdoor,0,
53,854,pitchfork09,17,-1,4,pitchfork,c,outdoor,0,
54,417,pitchfork15,11,1,4,pitchfork,c,outdoor,1,
55,644,pitchfork20,6,1,4,pitchfork,c,outdoor,1,
56,1417,bird03,23,-1,4,bird,c,outdoor,0,
57,445,bird01,25,1,4,bird,c,outdoor,1,
58,346,bird24,2,-1,4,bird,c,outdoor,0,
59,293,bird25,1,-1,4,bird,c,outdoor,0,
60,1092,bird06,20,1,4,bird,c,outdoor,1,
61,329,mailbox19,7,1,4,mailbox,c,outdoor,1,
62,416,mailbox18,8,-1,4,mailbox,c,outdoor,0,
63,277,mailbox22,4,-1,4,mailbox,c,outdoor,0,
64,358,mailbox17,9,-1,4,mailbox,c,outdoor,0,
65,479,mailbox14,12,-1,4,mailbox,c,outdoor,0,
66,307,frog12,14,1,4,frog,c,outdoor,1,
67,434,frog18,8,1,4,frog,c,outdoor,1,
68,240,frog10,16,1,4,frog,c,outdoor,1,
69,321,frog23,3,-1,4,frog,c,outdoor,0,
70,552,frog21,5,1,4,frog,c,outdoor,1,
71,320,cactus20,6,1,4,cactus,c,outdoor,1,
72,493,cactus03,23,-1,4,cactus,c,outdoor,0,
73,451,cactus19,7,1,4,cactus,c,outdoor,1,
74,1380,cactus24,2,1,4,cactus,c,outdoor,1,
75,387,cactus04,22,-1,4,cactus,c,outdoor,0,
76,331,bottle07,19,1,4,bottle,c,outdoor,1,
78,225,bottle09,17,-1,4,bottle,c,outdoor,0,
79,741,bottle15,11,-1,4,bottle,c,outdoor,0,
80,525,bottle01,25,1,4,bottle,c,outdoor,1,
81,580,ashtray05,21,-1,4,ashtray,c,outdoor,0,
82,584,ashtray15,11,1,4,ashtray,c,outdoor,1,
83,474,ashtray01,25,-1,4,ashtray,c,outdoor,0,
84,479,ashtray02,24,-1,4,ashtray,c,outdoor,0,
85,1079,ashtray13,13,1,4,ashtray,c,outdoor,1,
86,284,mug20,6,1,4,mug,c,outdoor,1,
87,173,mug07,19,1,4,mug,c,outdoor,1,
88,346,mug25,1,1,4,mug,c,outdoor,1,
89,222,mug10,16,-1,4,mug,c,outdoor,0,
90,1025,mug23,3,-1,4,mug,c,outdoor,0,
91,389,axe21,5,1,4,axe,c,outdoor,1,
92,1010,axe25,1,1,4,axe,c,outdoor,1,
93,336,axe18,8,1,4,axe,c,outdoor,1,
94,567,axe23,3,1,4,axe,c,outdoor,1,
95,659,axe19,7,1,4,axe,c,outdoor,1,
96,336,package13,13,-1,4,package,c,outdoor,0,
97,305,package16,10,1,4,package,c,outdoor,1,
98,601,package10,16,-1,4,package,c,outdoor,0,
99,396,package24,2,1,4,package,c,outdoor,1,
100,266,package01,25,1,4,package,c,outdoor,1,
1,1162,soap13,13,-1,4,soap,c,indoor,0,
2,404,soap18,8,1,4,soap,c,indoor,1,
3,182,soap12,14,-1,4,soap,c,indoor,0,
4,1121,soap24,2,1,4,soap,c,indoor,1,
5,422,soap07,19,-1,4,soap,c,indoor,0,
6,1301,microwave06,20,-1,4,microwave,c,indoor,0,
7,454,microwave18,8,-1,4,microwave,c,indoor,0,
8,780,microwave25,1,-1,4,microwave,c,indoor,0,
9,626,microwave09,17,1,4,microwave,c,indoor,1,
10,247,microwave03,23,-1,4,microwave,c,indoor,0,
12,388,lamp01,25,-1,4,lamp,c,indoor,0,
13,1089,lamp11,15,1,4,lamp,c,indoor,1,
14,1159,lamp23,3,-1,4,lamp,c,indoor,0,
15,944,lamp16,10,-1,4,lamp,c,indoor,0,
16,331,firealarm16,10,-1,4,firealarm,c,indoor,0,
17,939,firealarm25,1,1,4,firealarm,c,indoor,1,
18,1205,firealarm23,3,-1,4,firealarm,c,indoor,0,
20,844,firealarm14,12,-1,4,firealarm,c,indoor,0,
21,556,candle21,5,1,4,candle,c,indoor,1,
22,665,candle03,23,-1,4,candle,c,indoor,0,
23,255,candle19,7,1,4,candle,c,indoor,1,
24,1424,candle04,22,1,4,candle,c,indoor,1,
25,110,candle13,13,-1,4,candle,c,indoor,0,
26,1327,vase01,25,-1,4,vase,c,indoor,0,
27,2063,vase06,20,1,4,vase,c,indoor,1,
