image,environment,condition,label,block,RT,position,response,order,binary,preferred,distance_from_optimal,pixels,log_pixels,group,scene
package05,package,b,frontdoor,99.0,686.0,21.0,-0.2,2.0,0.4,16.8,4.199999999999999,13467.0,9.507997527450042,big,package
package05,package,c,package,98.0,457.83720930232556,21.0,0.3488372093023256,2.0,0.6744186046511628,8.2,12.799999999999999,0.0,-inf,none,package
package06,package,a,package,96.0,627.8666666666667,20.0,-0.4222222222222222,4.0,0.28888888888888886,8.2,11.8,2001.0,7.601402334583733,small,package
package06,package,b,frontdoor,96.0,657.2727272727273,20.0,-0.045454545454545456,4.0,0.4772727272727273,16.8,3.199999999999999,14508.0,9.582455500402792,big,package
package06,package,c,package,97.0,448.6136363636364,20.0,0.22727272727272727,5.0,0.6136363636363636,8.2,11.8,0.0,-inf,none,package
package07,package,a,package,100.0,455.2093023255814,19.0,-0.3023255813953488,3.0,0.3488372093023256,8.2,10.8,2195.0,7.693937325509272,small,package
package07,package,b,frontdoor,100.0,474.1333333333333,19.0,-0.15555555555555556,3.0,0.4222222222222222,16.8,2.1999999999999993,15626.0,9.65669147255669,big,package
package07,package,c,package,97.0,619.5227272727273,19.0,-0.22727272727272727,1.0,0.38636363636363635,8.2,10.8,0.0,-inf,none,package
package08,package,a,package,99.0,459.8863636363636,18.0,-0.4090909090909091,3.0,0.29545454545454547,8.2,9.8,2425.0,7.793586803371584,small,package
package08,package,b,frontdoor,99.0,495.3488372093023,18.0,0.2558139534883721,3.0,0.627906976744186,16.8,1.1999999999999993,16481.0,9.70996348123418,big,package
package08,package,c,package,96.0,497.6744186046512,18.0,0.023255813953488372,1.0,0.5116279069767442,8.2,9.8,0.0,-inf,none,package
package09,package,a,package,98.0,533.3111111111111,17.0,-0.24444444444444444,2.0,0.37777777777777777,8.2,8.8,2640.0,7.878534196140362,small,package
package09,package,b,frontdoor,98.0,592.9772727272727,17.0,0.09090909090909091,2.0,0.5454545454545454,16.8,0.1999999999999993,17730.0,9.783013399068254,big,package
package09,package,c,package,98.0,497.15555555555557,17.0,-0.06666666666666667,3.0,0.4666666666666667,8.2,8.8,0.0,-inf,none,package
package10,package,a,package,99.0,581.3863636363636,16.0,-0.09090909090909091,5.0,0.45454545454545453,8.2,7.800000000000001,2878.0,7.964850887447313,small,package
package10,package,b,frontdoor,99.0,618.7777777777778,16.0,-0.06666666666666667,5.0,0.4666666666666667,16.8,-0.8000000000000006,19024.0,9.853456618930563,big,package
package10,package,c,package,98.0,618.2325581395348,16.0,-0.11627906976744186,4.0,0.4418604651162791,8.2,7.800000000000001,0.0,-inf,none,package
package11,package,a,package,100.0,449.45454545454544,15.0,-0.36363636363636365,4.0,0.3181818181818182,8.2,6.800000000000001,3123.0,8.046549357283078,small,package
package11,package,b,frontdoor,100.0,651.0222222222222,15.0,-0.2,4.0,0.4,16.8,-1.8000000000000007,21014.0,9.95294416124872,big,package
package11,package,c,package,96.0,462.6222222222222,15.0,0.2,5.0,0.6,8.2,6.800000000000002,0.0,-inf,none,package
package12,package,a,package,98.0,633.6444444444444,14.0,-0.1111111111111111,5.0,0.4444444444444444,8.2,5.800000000000002,3266.0,8.09132127353041,small,package
package12,package,b,frontdoor,98.0,571.1590909090909,14.0,0.045454545454545456,5.0,0.5227272727272727,16.8,-2.8000000000000007,22848.0,10.03661886513931,big,package
package12,package,c,package,96.0,627.5,14.0,-0.09090909090909091,2.0,0.45454545454545453,8.2,5.800000000000001,0.0,-inf,none,package
package13,package,a,package,98.0,478.9318181818182,13.0,0.0,3.0,0.5,8.2,4.800000000000001,3661.0,8.205491613120236,small,package
package13,package,b,frontdoor,98.0,481.47727272727275,13.0,-0.13636363636363635,3.0,0.4318181818181818,16.8,-3.800000000000001,25346.0,10.14037620564201,big,package
package13,package,c,package,96.0,558.7777777777778,13.0,0.37777777777777777,4.0,0.6888888888888889,8.2,4.800000000000001,0.0,-inf,none,package
package14,package,a,package,99.0,453.0681818181818,12.0,-0.045454545454545456,1.0,0.4772727272727273,8.2,3.800000000000001,4071.0,8.31164394850298,small,package
package14,package,b,frontdoor,99.0,558.2272727272727,12.0,0.0,1.0,0.5,16.8,-4.800000000000001,26524.0,10.185805262488758,big,package
package14,package,c,package,100.0,453.53333333333336,12.0,0.06666666666666667,2.0,0.5333333333333333,8.2,3.8000000000000007,0.0,-inf,none,package
package15,package,a,package,100.0,532.1111111111111,11.0,-0.1111111111111111,2.0,0.4444444444444444,8.2,2.8000000000000007,4530.0,8.41847721847708,small,package
package15,package,b,frontdoor,100.0,639.7777777777778,11.0,0.4222222222222222,2.0,0.7111111111111111,16.8,-5.800000000000002,27520.0,10.22266829204728,big,package
package15,package,c,package,97.0,526.9777777777778,11.0,0.2,2.0,0.6,8.2,2.8000000000000007,0.0,-inf,none,package
package16,package,a,package,96.0,498.06666666666666,10.0,0.28888888888888886,2.0,0.6444444444444445,8.2,1.8000000000000007,4955.0,8.508152446764088,small,package
package16,package,b,frontdoor,96.0,624.8888888888889,10.0,0.3333333333333333,2.0,0.6666666666666666,16.8,-6.800000000000002,29016.0,10.275602680962738,big,package
package16,package,c,package,97.0,493.6,10.0,0.022222222222222223,4.0,0.5111111111111111,8.2,1.8000000000000007,0.0,-inf,none,package
package17,package,a,package,99.0,717.0454545454545,9.0,0.045454545454545456,4.0,0.5227272727272727,8.2,0.8000000000000007,5749.0,8.656781205623291,small,package
package17,package,b,frontdoor,99.0,607.5111111111111,9.0,0.24444444444444444,4.0,0.6222222222222222,16.8,-7.800000000000002,30744.0,10.33345013224468,big,package
package17,package,c,package,100.0,505.70454545454544,9.0,-0.13636363636363635,3.0,0.4318181818181818,8.2,0.8000000000000007,0.0,-inf,none,package
package18,package,a,package,98.0,538.8863636363636,8.0,0.09090909090909091,4.0,0.5454545454545454,8.2,-0.1999999999999993,6561.0,8.788898309344878,small,package
package18,package,b,frontdoor,98.0,628.8,8.0,0.3333333333333333,4.0,0.6666666666666666,16.8,-8.8,32408.0,10.386160584882527,big,package
package18,package,c,package,98.0,623.3181818181819,8.0,0.36363636363636365,5.0,0.6818181818181818,8.2,-0.1999999999999993,0.0,-inf,none,package
package19,package,a,package,98.0,434.7317073170732,7.0,-0.07317073170731707,1.0,0.4634146341463415,8.2,-1.1999999999999993,7464.0,8.91784674252718,small,package
package19,package,b,frontdoor,98.0,541.8444444444444,7.0,-0.06666666666666667,1.0,0.4666666666666667,16.8,-9.8,35133.0,10.466896138710247,big,package
package19,package,c,package,98.0,491.53333333333336,7.0,0.1111111111111111,1.0,0.5555555555555556,8.2,-1.1999999999999993,0.0,-inf,none,package
package20,package,a,package,100.0,512.2045454545455,6.0,0.13636363636363635,1.0,0.5681818181818182,8.2,-2.1999999999999993,8663.0,9.06681636189014,small,package
package20,package,b,frontdoor,100.0,676.0,6.0,0.1111111111111111,1.0,0.5555555555555556,16.8,-10.8,38117.0,10.54841565582547,big,package
package20,package,c,package,97.0,529.4222222222222,6.0,0.4222222222222222,3.0,0.7111111111111111,8.2,-2.1999999999999993,0.0,-inf,none,package
package21,package,a,package,97.0,494.8222222222222,5.0,0.4222222222222222,1.0,0.7111111111111111,8.2,-3.1999999999999993,10067.0,9.217018026729423,small,package
package21,package,b,frontdoor,97.0,626.7209302325581,5.0,0.3023255813953488,1.0,0.6511627906976745,16.8,-11.8,41441.0,10.632026007916341,big,package
package21,package,c,package,100.0,621.046511627907,5.0,0.3023255813953488,1.0,0.6511627906976745,8.2,-3.1999999999999993,0.0,-inf,none,package
package22,package,a,package,97.0,579.2222222222222,4.0,0.2,4.0,0.6,8.2,-4.199999999999999,11674.0,9.365119425763737,small,package
package22,package,b,frontdoor,97.0,664.7619047619048,4.0,0.23809523809523808,4.0,0.6190476190476191,16.8,-12.8,45461.0,10.724610094524913,big,package
package22,package,c,package,99.0,657.7555555555556,4.0,0.28888888888888886,2.0,0.6444444444444445,8.2,-4.199999999999999,0.0,-inf,none,package
package23,package,a,package,96.0,498.44444444444446,3.0,0.3333333333333333,1.0,0.6666666666666666,8.2,-5.199999999999999,11790.0,9.375006993531416,small,package
package23,package,b,frontdoor,96.0,592.9772727272727,3.0,0.4090909090909091,1.0,0.7045454545454546,16.8,-13.8,50182.0,10.823411675642705,big,package
package23,package,c,package,99.0,508.0681818181818,3.0,0.5909090909090909,1.0,0.7954545454545454,8.2,-5.199999999999999,0.0,-inf,none,package
package24,package,a,package,100.0,593.4222222222222,2.0,0.5555555555555556,5.0,0.7777777777777778,8.2,-6.199999999999998,11205.0,9.324115386235027,small,package
package24,package,b,frontdoor,100.0,552.4222222222222,2.0,0.3333333333333333,5.0,0.6666666666666666,16.8,-14.8,57157.0,10.953557146411734,big,package
package24,package,c,package,99.0,611.5365853658536,2.0,0.6097560975609756,4.0,0.8048780487804879,8.2,-6.199999999999999,0.0,-inf,none,package
package25,package,a,package,97.0,693.2444444444444,1.0,0.5555555555555556,3.0,0.7777777777777778,8.2,-7.199999999999998,9171.0,9.123801610558944,small,package
package25,package,b,frontdoor,97.0,592.9545454545455,1.0,0.3181818181818182,3.0,0.6590909090909091,16.8,-15.8,65540.0,11.090415922252806,big,package
package25,package,c,package,99.0,524.0487804878048,1.0,0.4634146341463415,3.0,0.7317073170731707,8.2,-7.199999999999999,0.0,-inf,none,package
pitchfork01,pitchfork,a,pitchfork,55.0,607.0909090909091,25.0,-0.13636363636363635,4.0,0.4318181818181818,8.42,16.58,939.0,6.844815479208263,small,pitchfork
pitchfork01,pitchfork,b,barn,55.0,600.5777777777778,25.0,0.2,4.0,0.6,23.24,1.7600000000000016,51297.0,10.845387549916703,big,pitchfork
pitchfork01,pitchfork,c,pitchfork,54.0,487.4418604651163,25.0,-0.11627906976744186,2.0,0.4418604651162791,8.42,16.58,0.0,-inf,none,pitchfork
pitchfork02,pitchfork,a,pitchfork,53.0,548.6222222222223,24.0,-0.3333333333333333,5.0,0.3333333333333333,8.42,15.58,929.0,6.834108738813838,small,pitchfork
pitchfork02,pitchfork,b,barn,53.0,646.5681818181819,24.0,0.2727272727272727,5.0,0.6363636363636364,23.24,0.7600000000000016,50674.0,10.833168237529042,big,pitchfork
pitchfork02,pitchfork,c,pitchfork,52.0,393.0,24.0,-0.09090909090909091,4.0,0.45454545454545453,8.42,15.58,0.0,-inf,none,pitchfork
pitchfork03,pitchfork,a,pitchfork,54.0,510.27272727272725,23.0,-0.045454545454545456,3.0,0.4772727272727273,8.42,14.58,1057.0,6.963189985870238,small,pitchfork
pitchfork03,pitchfork,b,barn,54.0,611.5348837209302,23.0,0.11627906976744186,3.0,0.5581395348837209,23.24,-0.23999999999999844,50282.0,10.825402439160504,big,pitchfork
pitchfork03,pitchfork,c,pitchfork,51.0,432.27906976744185,23.0,0.11627906976744186,1.0,0.5581395348837209,8.42,14.580000000000002,0.0,-inf,none,pitchfork
pitchfork04,pitchfork,a,pitchfork,52.0,561.6363636363636,22.0,-0.045454545454545456,1.0,0.4772727272727273,8.42,13.58,1019.0,6.926577033222725,small,pitchfork
pitchfork04,pitchfork,b,barn,52.0,520.6444444444444,22.0,0.15555555555555556,1.0,0.5777777777777777,23.24,-1.2399999999999984,49520.0,10.810131907358478,big,pitchfork
pitchfork04,pitchfork,c,pitchfork,55.0,529.952380952381,22.0,0.23809523809523808,3.0,0.6190476190476191,8.42,13.58,0.0,-inf,none,pitchfork
pitchfork05,pitchfork,a,pitchfork,52.0,598.5227272727273,21.0,-0.22727272727272727,4.0,0.38636363636363635,8.42,12.58,1198.0,7.088408778675395,small,pitchfork
pitchfork05,pitchfork,b,barn,52.0,586.5555555555555,21.0,0.24444444444444444,4.0,0.6222222222222222,23.24,-2.2399999999999984,49621.0,10.812169410206767,big,pitchfork
pitchfork05,pitchfork,c,pitchfork,51.0,542.3863636363636,21.0,-0.045454545454545456,4.0,0.4772727272727273,8.42,12.58,0.0,-inf,none,pitchfork
pitchfork06,pitchfork,a,pitchfork,51.0,532.7555555555556,20.0,0.022222222222222223,5.0,0.5111111111111111,8.42,11.58,1243.0,7.1252830915107115,small,pitchfork
pitchfork06,pitchfork,b,barn,51.0,623.1363636363636,20.0,0.4090909090909091,5.0,0.7045454545454546,23.24,-3.239999999999999,49654.0,10.812834230175852,big,pitchfork
pitchfork06,pitchfork,c,pitchfork,53.0,591.4651162790698,20.0,0.11627906976744186,1.0,0.5581395348837209,8.42,11.58,0.0,-inf,none,pitchfork
pitchfork07,pitchfork,a,pitchfork,53.0,458.75555555555553,19.0,-0.06666666666666667,3.0,0.4666666666666667,8.42,10.58,1347.0,7.205635176410364,small,pitchfork
pitchfork07,pitchfork,b,barn,53.0,565.5,19.0,0.2727272727272727,3.0,0.6363636363636364,23.24,-4.239999999999998,50349.0,10.826734036976289,big,pitchfork
pitchfork07,pitchfork,c,pitchfork,55.0,595.2558139534884,19.0,-0.023255813953488372,5.0,0.4883720930232558,8.42,10.58,0.0,-inf,none,pitchfork
pitchfork08,pitchfork,a,pitchfork,52.0,441.93333333333334,18.0,-0.2,2.0,0.4,8.42,9.58,1387.0,7.234898420314831,small,pitchfork
pitchfork08,pitchfork,b,barn,52.0,580.8444444444444,18.0,0.3333333333333333,2.0,0.6666666666666666,23.24,-5.239999999999998,50464.0,10.829015489762766,big,pitchfork
pitchfork08,pitchfork,c,pitchfork,53.0,684.0444444444445,18.0,-0.06666666666666667,5.0,0.4666666666666667,8.42,9.58,0.0,-inf,none,pitchfork
pitchfork09,pitchfork,a,pitchfork,55.0,515.7045454545455,17.0,0.36363636363636365,1.0,0.6818181818181818,8.42,8.58,1420.0,7.258412150595307,small,pitchfork
pitchfork09,pitchfork,b,barn,55.0,602.8222222222222,17.0,0.37777777777777777,1.0,0.6888888888888889,23.24,-6.239999999999999,50891.0,10.837441369615792,big,pitchfork
pitchfork09,pitchfork,c,pitchfork,53.0,595.3333333333334,17.0,0.3333333333333333,4.0,0.6666666666666666,8.42,8.58,0.0,-inf,none,pitchfork
pitchfork10,pitchfork,a,pitchfork,52.0,521.8888888888889,16.0,0.2,3.0,0.6,8.42,7.58,1486.0,7.303843225277705,small,pitchfork
pitchfork10,pitchfork,b,barn,52.0,497.9111111111111,16.0,0.3333333333333333,3.0,0.6666666666666666,23.24,-7.239999999999999,51766.0,10.854488842085678,big,pitchfork
pitchfork10,pitchfork,c,pitchfork,51.0,545.2558139534884,16.0,0.06976744186046512,5.0,0.5348837209302325,8.42,7.58,0.0,-inf,none,pitchfork
pitchfork11,pitchfork,a,pitchfork,52.0,568.0444444444445,15.0,0.15555555555555556,5.0,0.5777777777777777,8.42,6.58,1703.0,7.440146680662688,small,pitchfork
pitchfork11,pitchfork,b,barn,52.0,511.97777777777776,15.0,0.5111111111111111,5.0,0.7555555555555555,23.24,-8.239999999999998,51933.0,10.857709705244838,big,pitchfork
pitchfork11,pitchfork,c,pitchfork,52.0,347.64444444444445,15.0,0.4222222222222222,2.0,0.7111111111111111,8.42,6.58,0.0,-inf,none,pitchfork
pitchfork12,pitchfork,a,pitchfork,51.0,560.6222222222223,14.0,0.2,2.0,0.6,8.42,5.58,1837.0,7.515889085215125,small,pitchfork
pitchfork12,pitchfork,b,barn,51.0,669.1333333333333,14.0,0.28888888888888886,2.0,0.6444444444444445,23.24,-9.239999999999998,53057.0,10.879122086326996,big,pitchfork
pitchfork12,pitchfork,c,pitchfork,55.0,393.06976744186045,14.0,0.20930232558139536,1.0,0.6046511627906976,8.42,5.58,0.0,-inf,none,pitchfork
pitchfork13,pitchfork,a,pitchfork,53.0,615.4318181818181,13.0,0.0,2.0,0.5,8.42,4.58,1997.0,7.599401333415815,small,pitchfork
pitchfork13,pitchfork,b,barn,53.0,513.6363636363636,13.0,0.18181818181818182,2.0,0.5909090909090909,23.24,-10.239999999999998,53929.0,10.895423645604193,big,pitchfork
pitchfork13,pitchfork,c,pitchfork,54.0,389.90697674418607,13.0,0.2558139534883721,3.0,0.627906976744186,8.42,4.58,0.0,-inf,none,pitchfork
pitchfork14,pitchfork,a,pitchfork,54.0,562.7111111111111,12.0,0.022222222222222223,4.0,0.5111111111111111,8.42,3.58,2254.0,7.720461694599722,small,pitchfork
pitchfork14,pitchfork,b,barn,54.0,632.6666666666666,12.0,0.37777777777777777,4.0,0.6888888888888889,23.24,-11.239999999999998,55949.0,10.932195840479363,big,pitchfork
pitchfork14,pitchfork,c,pitchfork,55.0,551.9302325581396,12.0,0.3488372093023256,2.0,0.6744186046511628,8.42,3.58,0.0,-inf,none,pitchfork
pitchfork15,pitchfork,a,pitchfork,51.0,606.5333333333333,11.0,0.06666666666666667,4.0,0.5333333333333333,8.42,2.58,2531.0,7.836369760545124,small,pitchfork
pitchfork15,pitchfork,b,barn,51.0,578.3555555555556,11.0,0.3333333333333333,4.0,0.6666666666666666,23.24,-12.239999999999998,57502.0,10.959575008789237,big,pitchfork
pitchfork15,pitchfork,c,pitchfork,54.0,513.3023255813954,11.0,0.023255813953488372,4.0,0.5116279069767442,8.42,2.58,0.0,-inf,none,pitchfork
pitchfork16,pitchfork,a,pitchfork,55.0,503.90697674418607,10.0,0.3953488372093023,2.0,0.6976744186046512,8.42,1.5799999999999998,2608.0,7.866338923046544,small,pitchfork
pitchfork16,pitchfork,b,barn,55.0,551.7333333333333,10.0,0.6444444444444445,2.0,0.8222222222222222,23.24,-13.239999999999998,59817.0,10.99904518047501,big,pitchfork
pitchfork16,pitchfork,c,pitchfork,53.0,555.8604651162791,10.0,0.16279069767441862,3.0,0.5813953488372093,8.42,1.5799999999999998,0.0,-inf,none,pitchfork
pitchfork17,pitchfork,a,pitchfork,53.0,583.1363636363636,9.0,0.36363636363636365,4.0,0.6818181818181818,8.42,0.5800000000000001,2883.0,7.9665866976384025,small,pitchfork
pitchfork17,pitchfork,b,barn,53.0,454.8181818181818,9.0,0.5454545454545454,4.0,0.7727272727272727,23.24,-14.239999999999998,62910.0,11.049460412564075,big,pitchfork
pitchfork17,pitchfork,c,pitchfork,52.0,511.0232558139535,9.0,0.023255813953488372,3.0,0.5116279069767442,8.42,0.5800000000000001,0.0,-inf,none,pitchfork
pitchfork18,pitchfork,a,pitchfork,54.0,401.45454545454544,8.0,0.22727272727272727,1.0,0.6136363636363636,8.42,-0.41999999999999993,3252.0,8.087025470667701,small,pitchfork
pitchfork18,pitchfork,b,barn,54.0,464.75,8.0,0.45454545454545453,1.0,0.7272727272727273,23.24,-15.239999999999998,65421.0,11.088598586820854,big,pitchfork
pitchfork18,pitchfork,c,pitchfork,53.0,513.6444444444444,8.0,0.1111111111111111,2.0,0.5555555555555556,8.42,-0.42,0.0,-inf,none,pitchfork
pitchfork19,pitchfork,a,pitchfork,51.0,534.0,7.0,0.42857142857142855,3.0,0.7142857142857143,8.42,-1.42,3366.0,8.121480374750751,small,pitchfork
pitchfork19,pitchfork,b,barn,51.0,540.8222222222222,7.0,0.4222222222222222,3.0,0.7111111111111111,23.24,-16.24,69009.0,11.141992209856129,big,pitchfork
pitchfork19,pitchfork,c,pitchfork,52.0,469.7906976744186,7.0,0.20930232558139536,1.0,0.6046511627906976,8.42,-1.42,0.0,-inf,none,pitchfork
pitchfork20,pitchfork,a,pitchfork,51.0,587.9772727272727,6.0,0.45454545454545453,1.0,0.7272727272727273,8.42,-2.42,4450.0,8.400659375160286,small,pitchfork
pitchfork20,pitchfork,b,barn,51.0,507.9111111111111,6.0,0.6444444444444445,1.0,0.8222222222222222,23.24,-17.24,74000.0,11.211820372186306,big,pitchfork
pitchfork20,pitchfork,c,pitchfork,55.0,468.4047619047619,6.0,0.19047619047619047,4.0,0.5952380952380952,8.42,-2.42,0.0,-inf,none,pitchfork
pitchfork21,pitchfork,a,pitchfork,55.0,390.47727272727275,5.0,0.45454545454545453,3.0,0.7272727272727273,8.42,-3.42,4518.0,8.415824697027949,small,pitchfork
pitchfork21,pitchfork,b,barn,55.0,466.6222222222222,5.0,0.4222222222222222,3.0,0.7111111111111111,23.24,-18.24,78845.0,11.275239178839687,big,pitchfork
pitchfork21,pitchfork,c,pitchfork,54.0,501.44444444444446,5.0,0.5111111111111111,5.0,0.7555555555555555,8.42,-3.42,0.0,-inf,none,pitchfork
pitchfork22,pitchfork,a,pitchfork,53.0,564.1590909090909,4.0,0.36363636363636365,1.0,0.6818181818181818,8.42,-4.42,5411.0,8.596189197642735,small,pitchfork
pitchfork22,pitchfork,b,barn,53.0,541.3409090909091,4.0,0.7727272727272727,1.0,0.8863636363636364,23.24,-19.24,85154.0,11.352216660912338,big,pitchfork
pitchfork22,pitchfork,c,pitchfork,51.0,379.6666666666667,4.0,0.4666666666666667,3.0,0.7333333333333333,8.42,-4.42,0.0,-inf,none,pitchfork
pitchfork23,pitchfork,a,pitchfork,54.0,517.1111111111111,3.0,0.5555555555555556,2.0,0.7777777777777778,8.42,-5.42,6277.0,8.744647438317532,small,pitchfork
pitchfork23,pitchfork,b,barn,54.0,496.6222222222222,3.0,0.7333333333333333,2.0,0.8666666666666667,23.24,-20.24,93075.0,11.441160898740918,big,pitchfork
pitchfork23,pitchfork,c,pitchfork,54.0,536.3720930232558,3.0,0.3023255813953488,1.0,0.6511627906976745,8.42,-5.42,0.0,-inf,none,pitchfork
pitchfork24,pitchfork,a,pitchfork,55.0,626.0454545454545,2.0,0.4090909090909091,5.0,0.7045454545454546,8.42,-6.420000000000001,6974.0,8.849944227235596,small,pitchfork
pitchfork24,pitchfork,b,barn,55.0,659.2666666666667,2.0,0.37777777777777777,5.0,0.6888888888888889,23.24,-21.24,102100.0,11.533708004152757,big,pitchfork
pitchfork24,pitchfork,c,pitchfork,51.0,483.6363636363636,2.0,0.4090909090909091,2.0,0.7045454545454546,8.42,-6.420000000000001,0.0,-inf,none,pitchfork
pitchfork25,pitchfork,a,pitchfork,54.0,600.7777777777778,1.0,0.4666666666666667,5.0,0.7333333333333333,8.42,-7.42,7316.0,8.897819009510757,small,pitchfork
pitchfork25,pitchfork,b,barn,54.0,530.3023255813954,1.0,0.5813953488372093,5.0,0.7906976744186046,23.24,-22.24,113741.0,11.641679212803854,big,pitchfork
pitchfork25,pitchfork,c,pitchfork,52.0,437.5348837209302,1.0,0.16279069767441862,5.0,0.5813953488372093,8.42,-7.42,0.0,-inf,none,pitchfork
pottedplant01,pottedplant,a,pottedplant,48.0,712.9777777777778,25.0,-0.6,5.0,0.2,5.929999999999999,19.07,282.0,5.641907070938114,small,pottedplant
pottedplant01,pottedplant,b,television,48.0,585.2444444444444,25.0,-0.4666666666666667,5.0,0.26666666666666666,8.11,16.89,4393.0,8.38776764397578,big,pottedplant
pottedplant01,pottedplant,c,pottedplant,50.0,546.75,25.0,-0.45454545454545453,4.0,0.2727272727272727,5.929999999999999,19.07,0.0,-inf,none,pottedplant
pottedplant02,pottedplant,a,pottedplant,46.0,696.8888888888889,24.0,-0.6,3.0,0.2,5.929999999999999,18.07,300.0,5.703782474656201,small,pottedplant
pottedplant02,pottedplant,b,television,46.0,637.7317073170732,24.0,-0.4146341463414634,3.0,0.2926829268292683,8.11,15.89,4798.0,8.47595444339964,big,pottedplant
pottedplant02,pottedplant,c,pottedplant,49.0,655.8636363636364,24.0,-0.22727272727272727,5.0,0.38636363636363635,5.929999999999999,18.07,0.0,-inf,none,pottedplant
pottedplant03,pottedplant,a,pottedplant,47.0,626.2954545454545,23.0,-0.4090909090909091,4.0,0.29545454545454547,5.929999999999999,17.07,322.0,5.7745515455444085,small,pottedplant
pottedplant03,pottedplant,b,television,47.0,613.9318181818181,23.0,-0.3181818181818182,4.0,0.3409090909090909,8.11,14.890000000000002,5248.0,8.565602330623925,big,pottedplant
pottedplant03,pottedplant,c,pottedplant,47.0,470.25581395348837,23.0,-0.3023255813953488,2.0,0.3488372093023256,5.93,17.07,0.0,-inf,none,pottedplant
pottedplant04,pottedplant,a,pottedplant,47.0,791.5777777777778,22.0,-0.4222222222222222,2.0,0.28888888888888886,5.929999999999999,16.07,366.0,5.902633333401366,small,pottedplant
pottedplant04,pottedplant,b,television,47.0,600.0444444444445,22.0,-0.37777777777777777,2.0,0.3111111111111111,8.11,13.890000000000002,5448.0,8.60300384782935,big,pottedplant
pottedplant04,pottedplant,c,pottedplant,49.0,472.47727272727275,22.0,0.18181818181818182,2.0,0.5909090909090909,5.929999999999999,16.07,0.0,-inf,none,pottedplant
pottedplant05,pottedplant,a,pottedplant,49.0,865.6136363636364,21.0,-0.36363636363636365,3.0,0.3181818181818182,5.929999999999999,15.07,400.0,5.991464547107982,small,pottedplant
pottedplant05,pottedplant,b,television,49.0,487.95454545454544,21.0,-0.2727272727272727,3.0,0.36363636363636365,8.11,12.890000000000002,5995.0,8.698681067461614,big,pottedplant
pottedplant05,pottedplant,c,pottedplant,47.0,567.7619047619048,21.0,-0.23809523809523808,3.0,0.38095238095238093,5.93,15.070000000000002,0.0,-inf,none,pottedplant
pottedplant06,pottedplant,a,pottedplant,50.0,569.8888888888889,20.0,-0.28888888888888886,3.0,0.35555555555555557,5.929999999999999,14.07,417.0,6.0330862217988015,small,pottedplant
pottedplant06,pottedplant,b,television,50.0,651.3555555555556,20.0,-0.37777777777777777,3.0,0.3111111111111111,8.11,11.890000000000002,6493.0,8.778479952508487,big,pottedplant
pottedplant06,pottedplant,c,pottedplant,49.0,514.4090909090909,20.0,0.18181818181818182,1.0,0.5909090909090909,5.929999999999999,14.07,0.0,-inf,none,pottedplant
pottedplant07,pottedplant,a,pottedplant,48.0,605.4545454545455,19.0,-0.2727272727272727,1.0,0.36363636363636365,5.929999999999999,13.07,455.0,6.12029741895095,small,pottedplant
pottedplant07,pottedplant,b,television,48.0,668.4,19.0,-0.06666666666666667,1.0,0.4666666666666667,8.11,10.89,6977.0,8.850374303939237,big,pottedplant
pottedplant07,pottedplant,c,pottedplant,50.0,654.5227272727273,19.0,0.045454545454545456,1.0,0.5227272727272727,5.929999999999999,13.07,0.0,-inf,none,pottedplant
pottedplant08,pottedplant,a,pottedplant,50.0,688.8636363636364,18.0,-0.5,1.0,0.25,5.929999999999999,12.07,487.0,6.18826412308259,small,pottedplant
pottedplant08,pottedplant,b,television,50.0,653.0,18.0,-0.1111111111111111,1.0,0.4444444444444444,8.11,9.89,7585.0,8.933927891782632,big,pottedplant
pottedplant08,pottedplant,c,pottedplant,46.0,566.8636363636364,18.0,0.045454545454545456,4.0,0.5227272727272727,5.929999999999999,12.07,0.0,-inf,none,pottedplant
pottedplant09,pottedplant,a,pottedplant,50.0,734.0444444444445,17.0,-0.28888888888888886,4.0,0.35555555555555557,5.929999999999999,11.07,505.0,6.22455842927536,small,pottedplant
pottedplant09,pottedplant,b,television,50.0,583.8181818181819,17.0,0.18181818181818182,4.0,0.5909090909090909,8.11,8.89,8388.0,9.03455739202181,big,pottedplant
pottedplant09,pottedplant,c,pottedplant,46.0,523.8604651162791,17.0,0.16279069767441862,5.0,0.5813953488372093,5.93,11.07,0.0,-inf,none,pottedplant
pottedplant10,pottedplant,a,pottedplant,48.0,642.5909090909091,16.0,-0.3181818181818182,4.0,0.3409090909090909,5.929999999999999,10.07,562.0,6.331501849893691,small,pottedplant
pottedplant10,pottedplant,b,television,48.0,631.4186046511628,16.0,0.06976744186046512,4.0,0.5348837209302325,8.11,7.890000000000001,9278.0,9.135401285311689,big,pottedplant
pottedplant10,pottedplant,c,pottedplant,48.0,516.5348837209302,16.0,0.16279069767441862,1.0,0.5813953488372093,5.93,10.07,0.0,-inf,none,pottedplant
pottedplant11,pottedplant,a,pottedplant,49.0,633.6666666666666,15.0,-0.28888888888888886,5.0,0.35555555555555557,5.929999999999999,9.07,605.0,6.405228458030842,small,pottedplant
pottedplant11,pottedplant,b,television,49.0,608.4444444444445,15.0,-0.022222222222222223,5.0,0.4888888888888889,8.11,6.890000000000001,10068.0,9.217117356255207,big,pottedplant
